match_no,date,stage,venue,city,innings,batting_team,bowling_team,batting_team_full,bowling_team_full,over,legal_ball_number,is_legal_delivery,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,runs_this_ball,is_wicket,wicket_type,player_dismissed,fielder,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,is_boundary,is_dot,phase,target,runs_to_win,rrr
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,11.4,69,0,Tristan Stubbs,Mohsin Khan,0,1,1,0,0,0,1,0,,,,84,4,6,69,51,7.3,0,0,Middle,142,58,6.82
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,11.4,70,1,Tristan Stubbs,Mohsin Khan,1,0,0,0,0,0,1,0,,,,85,4,6,70,50,7.29,0,0,Middle,142,57,6.84
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,11.5,71,1,Sameer Rizvi,Mohsin Khan,0,0,0,0,0,0,0,0,,,,85,4,6,71,49,7.18,0,1,Middle,142,57,6.98
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,11.6,72,1,Sameer Rizvi,Mohsin Khan,1,0,0,0,0,0,1,0,,,,86,4,6,72,48,7.17,0,0,Middle,142,56,7
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,12.1,73,1,Sameer Rizvi,Prince Yadav,0,0,0,0,0,0,0,0,,,,86,4,6,73,47,7.07,0,1,Middle,142,56,7.15
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,12.2,74,1,Sameer Rizvi,Prince Yadav,1,0,0,0,0,0,1,0,,,,87,4,6,74,46,7.05,0,0,Middle,142,55,7.17
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,12.3,75,1,Tristan Stubbs,Prince Yadav,1,0,0,0,0,0,1,0,,,,88,4,6,75,45,7.04,0,0,Middle,142,54,7.2
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,12.4,76,1,Sameer Rizvi,Prince Yadav,0,0,0,0,0,0,0,0,,,,88,4,6,76,44,6.95,0,1,Middle,142,54,7.36
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,12.5,77,1,Sameer Rizvi,Prince Yadav,2,0,0,0,0,0,2,0,,,,90,4,6,77,43,7.01,0,0,Middle,142,52,7.26
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,12.6,78,1,Sameer Rizvi,Prince Yadav,2,0,0,0,0,0,2,0,,,,92,4,6,78,42,7.08,0,0,Middle,142,50,7.14
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,13.1,79,1,Tristan Stubbs,Aiden Markram,1,0,0,0,0,0,1,0,,,,93,4,6,79,41,7.06,0,0,Middle,142,49,7.17
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,13.2,80,1,Sameer Rizvi,Aiden Markram,2,0,0,0,0,0,2,0,,,,95,4,6,80,40,7.12,0,0,Middle,142,47,7.05
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,13.3,81,1,Sameer Rizvi,Aiden Markram,0,0,0,0,0,0,0,0,,,,95,4,6,81,39,7.04,0,1,Middle,142,47,7.23
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,13.4,82,1,Sameer Rizvi,Aiden Markram,6,0,0,0,0,0,6,0,,,,101,4,6,82,38,7.39,1,0,Middle,142,41,6.47
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,13.5,83,1,Sameer Rizvi,Aiden Markram,4,0,0,0,0,0,4,0,,,,105,4,6,83,37,7.59,1,0,Middle,142,37,6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,13.6,84,1,Sameer Rizvi,Aiden Markram,0,0,0,0,0,0,0,0,,,,105,4,6,84,36,7.5,0,1,Middle,142,37,6.17
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,14.1,85,1,Tristan Stubbs,Anrich Nortje,1,0,0,0,0,0,1,0,,,,106,4,6,85,35,7.48,0,0,Middle,142,36,6.17
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,14.2,86,1,Sameer Rizvi,Anrich Nortje,0,0,0,0,0,0,0,0,,,,106,4,6,86,34,7.4,0,1,Middle,142,36,6.35
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,14.3,87,1,Sameer Rizvi,Anrich Nortje,1,0,0,0,0,0,1,0,,,,107,4,6,87,33,7.38,0,0,Middle,142,35,6.36
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,14.4,88,1,Tristan Stubbs,Anrich Nortje,4,0,0,0,0,0,4,0,,,,111,4,6,88,32,7.57,1,0,Middle,142,31,5.81
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,14.5,89,1,Tristan Stubbs,Anrich Nortje,0,0,0,0,0,0,0,0,,,,111,4,6,89,31,7.48,0,1,Middle,142,31,6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,14.6,90,1,Tristan Stubbs,Anrich Nortje,1,0,0,0,0,0,1,0,,,,112,4,6,90,30,7.47,0,0,Middle,142,30,6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,15.1,91,1,Tristan Stubbs,Mohsin Khan,1,0,0,0,0,0,1,0,,,,113,4,6,91,29,7.45,0,0,Death,142,29,6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,15.2,92,1,Sameer Rizvi,Mohsin Khan,1,0,0,0,0,0,1,0,,,,114,4,6,92,28,7.43,0,0,Death,142,28,6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,15.3,93,1,Tristan Stubbs,Mohsin Khan,1,0,0,0,0,0,1,0,,,,115,4,6,93,27,7.42,0,0,Death,142,27,6
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,15.4,94,1,Sameer Rizvi,Mohsin Khan,4,0,0,0,0,0,4,0,,,,119,4,6,94,26,7.6,1,0,Death,142,23,5.31
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,15.5,95,1,Sameer Rizvi,Mohsin Khan,6,0,0,0,0,0,6,0,,,,125,4,6,95,25,7.89,1,0,Death,142,17,4.08
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,15.6,96,1,Sameer Rizvi,Mohsin Khan,0,0,0,0,0,0,0,0,,,,125,4,6,96,24,7.81,0,1,Death,142,17,4.25
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,16.1,97,1,Tristan Stubbs,Anrich Nortje,0,0,0,0,0,0,0,0,,,,125,4,6,97,23,7.73,0,1,Death,142,17,4.43
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,16.2,98,1,Tristan Stubbs,Anrich Nortje,6,0,0,0,0,0,6,0,,,,131,4,6,98,22,8.02,1,0,Death,142,11,3
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,16.3,99,1,Tristan Stubbs,Anrich Nortje,1,0,0,0,0,0,1,0,,,,132,4,6,99,21,8,0,0,Death,142,10,2.86
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,16.4,100,1,Sameer Rizvi,Anrich Nortje,0,0,0,0,0,0,0,0,,,,132,4,6,100,20,7.92,0,1,Death,142,10,3
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,16.4,100,0,Sameer Rizvi,Anrich Nortje,0,5,1,0,0,0,5,0,,,,137,4,6,100,20,8.22,0,0,Death,142,5,1.5
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,16.5,101,1,Sameer Rizvi,Anrich Nortje,1,0,0,0,0,0,1,0,,,,138,4,6,101,19,8.2,0,0,Death,142,4,1.26
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,16.6,102,1,Tristan Stubbs,Anrich Nortje,0,0,0,0,0,0,0,0,,,,138,4,6,102,18,8.12,0,1,Death,142,4,1.33
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,DC,LSG,Delhi Capitals,Lucknow Super Giants,17.1,103,1,Sameer Rizvi,Abdul Samad,6,0,0,0,0,0,6,0,,,,144,4,6,103,17,8.39,1,0,Death,142,0,0
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,0.1,1,1,Sanju Samson,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,0,0,10,1,119,0,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,0.1,1,0,Sanju Samson,Arshdeep Singh,0,1,1,0,0,0,1,0,,,,1,0,10,1,119,6,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,0.2,2,1,Sanju Samson,Arshdeep Singh,3,0,0,0,0,0,3,0,,,,4,0,10,2,118,12,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,0.3,3,1,Ruturaj Gaikwad,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,4,0,10,3,117,8,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,0.4,4,1,Ruturaj Gaikwad,Arshdeep Singh,1,0,0,0,0,0,1,0,,,,5,0,10,4,116,7.5,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,0.5,5,1,Sanju Samson,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,5,0,10,5,115,6,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,0.6,6,1,Sanju Samson,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,5,0,10,6,114,5,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,1.1,7,1,Ruturaj Gaikwad,Xavier Bartlett,4,0,0,0,0,0,4,0,,,,9,0,10,7,113,7.71,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,1.2,8,1,Ruturaj Gaikwad,Xavier Bartlett,0,0,0,0,0,0,0,0,,,,9,0,10,8,112,6.75,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,1.3,9,1,Ruturaj Gaikwad,Xavier Bartlett,1,0,0,0,0,0,1,0,,,,10,0,10,9,111,6.67,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,1.4,10,1,Sanju Samson,Xavier Bartlett,0,0,0,0,0,0,0,0,,,,10,0,10,10,110,6,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,1.5,11,1,Sanju Samson,Xavier Bartlett,4,0,0,0,0,0,4,0,,,,14,0,10,11,109,7.64,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,1.6,12,1,Sanju Samson,Xavier Bartlett,0,0,0,0,0,0,0,1,caught,Sanju Samson,Prabhsimran Singh,14,1,9,12,108,7,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,2.1,13,1,Ruturaj Gaikwad,Marco Jansen,4,0,0,0,0,0,4,0,,,,18,1,9,13,107,8.31,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,2.2,14,1,Ruturaj Gaikwad,Marco Jansen,1,0,0,0,0,0,1,0,,,,19,1,9,14,106,8.14,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,2.3,15,1,Ayush Mhatre,Marco Jansen,0,0,0,0,0,0,0,0,,,,19,1,9,15,105,7.6,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,2.4,16,1,Ayush Mhatre,Marco Jansen,0,0,0,0,0,0,0,0,,,,19,1,9,16,104,7.12,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,2.5,17,1,Ayush Mhatre,Marco Jansen,0,0,0,0,0,0,0,0,,,,19,1,9,17,103,6.71,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,2.5,17,0,Ayush Mhatre,Marco Jansen,0,5,1,0,0,0,5,0,,,,24,1,9,17,103,8.47,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,2.6,18,1,Ayush Mhatre,Marco Jansen,0,0,0,0,0,0,0,0,,,,24,1,9,18,102,8,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,3.1,19,1,Ruturaj Gaikwad,Xavier Bartlett,1,0,0,0,0,0,1,0,,,,25,1,9,19,101,7.89,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,3.2,20,1,Ayush Mhatre,Xavier Bartlett,4,0,0,0,0,0,4,0,,,,29,1,9,20,100,8.7,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,3.3,21,1,Ayush Mhatre,Xavier Bartlett,4,0,0,0,0,0,4,0,,,,33,1,9,21,99,9.43,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,3.4,22,1,Ayush Mhatre,Xavier Bartlett,4,0,0,0,0,0,4,0,,,,37,1,9,22,98,10.09,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,3.5,23,1,Ayush Mhatre,Xavier Bartlett,2,0,0,0,0,0,2,0,,,,39,1,9,23,97,10.17,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,3.6,24,1,Ayush Mhatre,Xavier Bartlett,0,0,0,0,0,0,0,0,,,,39,1,9,24,96,9.75,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,4.1,25,1,Ruturaj Gaikwad,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,40,1,9,25,95,9.6,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,4.2,26,1,Ayush Mhatre,Vijaykumar Vyshak,0,0,0,0,0,0,0,0,,,,40,1,9,26,94,9.23,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,4.3,27,1,Ayush Mhatre,Vijaykumar Vyshak,6,0,0,0,0,0,6,0,,,,46,1,9,27,93,10.22,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,4.4,28,1,Ayush Mhatre,Vijaykumar Vyshak,2,0,0,0,0,0,2,0,,,,48,1,9,28,92,10.29,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,4.5,29,1,Ayush Mhatre,Vijaykumar Vyshak,0,0,0,0,0,0,0,0,,,,48,1,9,29,91,9.93,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,4.6,30,1,Ayush Mhatre,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,49,1,9,30,90,9.8,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,5.1,31,1,Ayush Mhatre,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,49,1,9,31,89,9.48,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,5.2,31,0,Ayush Mhatre,Arshdeep Singh,0,1,1,0,0,0,1,0,,,,50,1,9,31,89,9.68,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,5.2,32,1,Ayush Mhatre,Arshdeep Singh,4,0,0,0,0,0,4,0,,,,54,1,9,32,88,10.12,1,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,5.3,33,1,Ayush Mhatre,Arshdeep Singh,1,0,0,0,0,0,1,0,,,,55,1,9,33,87,10,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,5.4,34,1,Ruturaj Gaikwad,Arshdeep Singh,1,0,0,0,0,0,1,0,,,,56,1,9,34,86,9.88,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,5.5,35,1,Ayush Mhatre,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,56,1,9,35,85,9.6,0,1,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,5.6,36,1,Ayush Mhatre,Arshdeep Singh,1,0,0,0,0,0,1,0,,,,57,1,9,36,84,9.5,0,0,Powerplay,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,6.1,37,1,Ayush Mhatre,Marco Jansen,6,0,0,0,0,0,6,0,,,,63,1,9,37,83,10.22,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,6.2,38,1,Ayush Mhatre,Marco Jansen,0,0,0,0,0,0,0,0,,,,63,1,9,38,82,9.95,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,6.3,39,1,Ayush Mhatre,Marco Jansen,2,0,0,0,0,0,2,0,,,,65,1,9,39,81,10,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,6.4,40,1,Ayush Mhatre,Marco Jansen,0,0,0,0,0,0,0,0,,,,65,1,9,40,80,9.75,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,6.5,41,1,Ayush Mhatre,Marco Jansen,6,0,0,0,0,0,6,0,,,,71,1,9,41,79,10.39,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,6.6,42,1,Ayush Mhatre,Marco Jansen,0,0,0,0,0,0,0,0,,,,71,1,9,42,78,10.14,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,7.1,43,1,Ruturaj Gaikwad,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,72,1,9,43,77,10.05,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,7.2,44,1,Ayush Mhatre,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,73,1,9,44,76,9.95,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,7.3,45,1,Ruturaj Gaikwad,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,74,1,9,45,75,9.87,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,7.4,46,1,Ayush Mhatre,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,75,1,9,46,74,9.78,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,7.5,47,1,Ruturaj Gaikwad,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,76,1,9,47,73,9.7,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,7.6,48,1,Ayush Mhatre,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,77,1,9,48,72,9.62,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,8.1,49,1,Ayush Mhatre,Marcus Stoinis,6,0,0,0,0,0,6,0,,,,83,1,9,49,71,10.16,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,8.2,50,1,Ayush Mhatre,Marcus Stoinis,6,0,0,0,0,0,6,0,,,,89,1,9,50,70,10.68,1,0,Middle,,,
