match_no,innings,batting_team,bowling_team,venue,phase,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,mom_runs_l30,mom_wkts_l30,mom_dot_rate_l30,mom_bdry_rate_l30,partnership_runs,partnership_balls,y_final_score
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Powerplay,68,1,9,36,84,11.33,52,1,0.4,0.267,50,25,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,69,1,9,37,83,11.19,53,1,0.367,0.267,51,26,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,70,1,9,38,82,11.05,54,1,0.333,0.267,52,27,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,72,1,9,39,81,11.08,55,1,0.333,0.267,54,28,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,73,1,9,40,80,10.95,55,1,0.333,0.267,55,29,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,77,1,9,41,79,11.27,59,0,0.3,0.3,59,30,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,77,1,9,42,78,11.0,58,0,0.333,0.3,59,31,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,78,1,9,43,77,10.88,59,0,0.3,0.3,60,32,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,79,1,9,44,76,10.77,60,0,0.267,0.3,61,33,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,79,2,8,45,75,10.53,60,1,0.267,0.3,61,34,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,80,2,8,46,74,10.43,55,1,0.267,0.267,1,1,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,81,2,8,47,73,10.34,55,1,0.267,0.267,2,2,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,85,2,8,48,72,10.62,58,1,0.267,0.3,6,3,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,85,2,8,49,71,10.41,54,1,0.3,0.267,6,4,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,86,2,8,50,70,10.32,49,1,0.3,0.233,7,5,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,87,2,8,51,69,10.24,50,1,0.267,0.233,8,6,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,88,2,8,52,68,10.15,50,1,0.267,0.233,9,7,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,89,2,8,53,67,10.08,50,1,0.267,0.233,10,8,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,90,2,8,54,66,10.0,50,1,0.267,0.233,11,9,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,96,2,8,55,65,10.47,50,1,0.267,0.233,17,10,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,97,2,8,56,64,10.39,45,1,0.267,0.2,18,11,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,98,2,8,57,63,10.32,42,1,0.267,0.167,19,12,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,99,2,8,58,62,10.24,43,1,0.233,0.167,20,13,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,100,2,8,59,61,10.17,38,1,0.233,0.133,21,14,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,101,2,8,60,60,10.1,38,1,0.233,0.133,22,15,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,102,2,8,61,59,10.03,39,1,0.2,0.133,23,16,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,103,2,8,62,58,9.97,40,1,0.167,0.133,24,17,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,104,2,8,63,57,9.9,37,1,0.167,0.1,25,18,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,108,2,8,64,56,10.12,41,1,0.133,0.133,29,19,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,109,2,8,65,55,10.06,42,1,0.1,0.133,30,20,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,110,2,8,66,54,10.0,42,1,0.1,0.133,31,21,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,111,2,8,67,53,9.94,42,1,0.1,0.133,32,22,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,115,2,8,68,52,10.15,45,1,0.1,0.167,36,23,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,120,2,8,68,52,10.59,48,1,0.1,0.2,41,24,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,126,2,8,69,51,10.96,53,1,0.1,0.233,47,25,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,127,2,8,70,50,10.89,50,1,0.1,0.2,48,26,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,133,2,8,71,49,11.24,56,1,0.067,0.233,54,27,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,133,2,8,72,48,11.08,55,1,0.1,0.233,54,28,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,134,2,8,73,47,11.01,55,1,0.1,0.233,55,29,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,134,2,8,74,46,10.86,55,0,0.1,0.233,55,30,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,140,2,8,75,45,11.2,60,0,0.1,0.267,61,31,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,141,2,8,76,44,11.13,60,0,0.1,0.267,62,32,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,141,2,8,77,43,10.99,56,0,0.133,0.233,62,33,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,142,2,8,78,42,10.92,57,0,0.1,0.233,63,34,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,143,2,8,79,41,10.86,57,0,0.1,0.233,64,35,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,144,2,8,80,40,10.8,57,0,0.1,0.233,65,36,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,145,2,8,81,39,10.74,57,0,0.1,0.233,66,37,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,146,2,8,82,38,10.68,57,0,0.1,0.233,67,38,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,150,2,8,83,37,10.84,60,0,0.1,0.267,71,39,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,151,2,8,83,37,10.92,55,0,0.1,0.233,72,40,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,152,2,8,84,36,10.86,55,0,0.1,0.233,73,41,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,152,2,8,85,35,10.73,54,0,0.133,0.233,73,42,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,153,2,8,86,34,10.67,54,0,0.133,0.233,74,43,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,154,2,8,87,33,10.62,54,0,0.133,0.233,75,44,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,155,2,8,88,32,10.57,54,0,0.133,0.233,76,45,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,156,2,8,88,32,10.64,54,0,0.133,0.233,77,46,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,160,2,8,89,31,10.79,57,0,0.133,0.267,81,47,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Middle,161,2,8,90,30,10.73,57,0,0.133,0.267,82,48,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,162,2,8,91,29,10.68,54,0,0.133,0.233,83,49,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,163,2,8,92,28,10.63,54,0,0.133,0.233,84,50,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,167,2,8,93,27,10.77,57,0,0.133,0.267,88,51,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,167,2,8,94,26,10.66,56,0,0.167,0.267,88,52,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,168,2,8,95,25,10.61,53,0,0.167,0.233,89,53,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,168,2,8,96,24,10.5,48,0,0.2,0.2,89,54,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,174,2,8,97,23,10.76,48,0,0.2,0.2,95,55,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,175,2,8,98,22,10.71,48,0,0.2,0.2,96,56,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,176,2,8,99,21,10.67,43,0,0.2,0.167,97,57,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,182,2,8,100,20,10.92,49,0,0.167,0.2,103,58,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,182,2,8,101,19,10.81,48,0,0.2,0.2,103,59,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,182,2,8,102,18,10.71,48,0,0.2,0.2,103,60,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,183,2,8,103,17,10.66,43,0,0.2,0.167,104,61,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,183,2,8,104,16,10.56,42,0,0.233,0.167,104,62,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,183,3,7,105,15,10.46,42,1,0.233,0.167,104,63,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,183,3,7,106,14,10.36,41,1,0.267,0.167,0,1,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,183,3,7,107,13,10.26,40,1,0.3,0.167,0,2,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,184,3,7,107,13,10.32,40,1,0.3,0.167,1,3,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,185,3,7,108,12,10.28,40,1,0.3,0.167,2,4,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,186,3,7,109,11,10.24,40,1,0.3,0.167,3,5,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,186,3,7,110,10,10.15,36,1,0.333,0.133,3,6,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,187,3,7,111,9,10.11,36,1,0.333,0.133,4,7,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,188,3,7,112,8,10.07,36,1,0.333,0.133,5,8,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,194,3,7,113,7,10.3,42,1,0.3,0.167,11,9,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,198,3,7,114,6,10.42,45,1,0.3,0.2,15,10,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,204,3,7,115,5,10.64,50,1,0.3,0.233,21,11,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,205,3,7,116,4,10.6,50,1,0.3,0.233,22,12,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,205,4,6,117,3,10.51,49,2,0.333,0.233,22,13,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,206,4,6,118,2,10.47,46,2,0.333,0.2,1,1,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,206,4,6,119,1,10.39,45,2,0.367,0.2,1,2,210
14,1,Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Death,210,4,6,120,0,10.5,48,2,0.367,0.233,5,3,210
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,1,0,10,1,119,6.0,1,0,0.0,0.0,1,1,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,1,0,10,2,118,3.0,1,0,0.5,0.0,1,2,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,1,0,10,3,117,2.0,1,0,0.667,0.0,1,3,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,1,0,10,4,116,1.5,1,0,0.75,0.0,1,4,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,2,0,10,5,115,2.4,2,0,0.6,0.0,2,5,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,6,0,10,6,114,6.0,6,0,0.5,0.167,6,6,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,7,0,10,6,114,7.0,7,0,0.429,0.143,7,7,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,11,0,10,7,113,9.43,11,0,0.375,0.25,11,8,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,15,0,10,8,112,11.25,15,0,0.333,0.333,15,9,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,15,0,10,9,111,10.0,15,0,0.4,0.3,15,10,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,15,1,9,10,110,9.0,15,1,0.455,0.273,15,11,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,16,1,9,11,109,8.73,16,1,0.417,0.25,1,1,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,16,1,9,12,108,8.0,16,1,0.462,0.231,1,2,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,16,1,9,13,107,7.38,16,1,0.5,0.214,1,3,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,16,1,9,14,106,6.86,16,1,0.533,0.2,1,4,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,16,1,9,15,105,6.4,16,1,0.562,0.188,1,5,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,20,1,9,16,104,7.5,20,1,0.529,0.235,5,6,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,20,1,9,17,103,7.06,20,1,0.556,0.222,5,7,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,21,1,9,18,102,7.0,21,1,0.526,0.211,6,8,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,21,1,9,19,101,6.63,21,1,0.55,0.2,6,9,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,21,1,9,20,100,6.3,21,1,0.571,0.19,6,10,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,23,1,9,20,100,6.9,23,1,0.545,0.182,8,11,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,29,1,9,21,99,8.29,29,1,0.522,0.217,14,12,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,30,1,9,22,98,8.18,30,1,0.5,0.208,15,13,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,30,1,9,23,97,7.83,30,1,0.52,0.2,15,14,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,30,1,9,24,96,7.5,30,1,0.538,0.192,15,15,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,30,1,9,25,95,7.2,30,1,0.556,0.185,15,16,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,30,1,9,26,94,6.92,30,1,0.571,0.179,15,17,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,30,1,9,27,93,6.67,30,1,0.586,0.172,15,18,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,34,1,9,28,92,7.29,34,1,0.567,0.2,19,19,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,38,1,9,29,91,7.86,37,1,0.567,0.233,23,20,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,40,1,9,30,90,8.0,39,1,0.533,0.233,25,21,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,40,1,9,31,89,7.74,39,1,0.533,0.233,25,22,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,41,1,9,32,88,7.69,40,1,0.5,0.233,26,23,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,42,1,9,33,87,7.64,40,1,0.5,0.233,27,24,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,46,1,9,34,86,8.12,40,1,0.5,0.233,31,25,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,52,1,9,35,85,8.91,45,1,0.5,0.267,37,26,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Powerplay,56,1,9,36,84,9.33,45,1,0.5,0.267,41,27,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,57,1,9,37,83,9.24,42,1,0.5,0.233,42,28,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,59,1,9,38,82,9.32,44,1,0.467,0.233,44,29,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,63,1,9,39,81,9.69,48,0,0.433,0.267,48,30,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,64,1,9,40,80,9.6,48,0,0.433,0.267,49,31,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,65,1,9,41,79,9.51,49,0,0.4,0.267,50,32,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,65,1,9,42,78,9.29,49,0,0.4,0.267,50,33,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,66,1,9,43,77,9.21,50,0,0.367,0.267,51,34,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,67,1,9,44,76,9.14,51,0,0.333,0.267,52,35,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,71,1,9,45,75,9.47,51,0,0.333,0.267,56,36,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,72,1,9,46,74,9.39,52,0,0.3,0.267,57,37,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,73,1,9,47,73,9.32,52,0,0.3,0.267,58,38,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,74,1,9,48,72,9.25,53,0,0.267,0.267,59,39,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,80,1,9,49,71,9.8,59,0,0.233,0.3,65,40,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,81,1,9,50,70,9.72,58,0,0.233,0.3,66,41,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,83,1,9,51,69,9.76,54,0,0.233,0.267,68,42,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,89,1,9,52,68,10.27,59,0,0.233,0.3,74,43,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,89,1,9,53,67,10.08,59,0,0.233,0.3,74,44,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,89,1,9,54,66,9.89,59,0,0.233,0.3,74,45,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,90,1,9,55,65,9.82,60,0,0.2,0.3,75,46,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,90,1,9,56,64,9.64,60,0,0.2,0.3,75,47,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,91,1,9,56,64,9.75,61,0,0.167,0.3,76,48,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,92,1,9,57,63,9.68,58,0,0.167,0.267,77,49,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,93,1,9,58,62,9.62,55,0,0.167,0.233,78,50,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,97,1,9,59,61,9.86,57,0,0.167,0.267,82,51,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,98,1,9,60,60,9.8,58,0,0.133,0.267,83,52,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,99,1,9,61,59,9.74,58,0,0.133,0.267,84,53,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,99,2,8,62,58,9.58,57,1,0.167,0.267,84,54,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,99,2,8,63,57,9.43,53,1,0.2,0.233,0,1,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,100,2,8,64,56,9.38,48,1,0.2,0.2,1,2,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,101,2,8,65,55,9.32,45,1,0.2,0.167,2,3,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,102,2,8,66,54,9.27,45,1,0.2,0.167,3,4,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,103,2,8,67,53,9.22,44,1,0.2,0.167,4,5,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,104,2,8,68,52,9.18,41,1,0.2,0.133,5,6,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,105,2,8,69,51,9.13,41,1,0.2,0.133,6,7,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,105,3,7,70,50,9.0,40,2,0.233,0.133,6,8,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,106,3,7,71,49,8.96,41,2,0.2,0.133,1,1,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,106,3,7,72,48,8.83,40,2,0.233,0.133,1,2,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,107,3,7,73,47,8.79,40,2,0.233,0.133,2,3,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,108,3,7,74,46,8.76,37,2,0.233,0.1,3,4,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,109,3,7,75,45,8.72,37,2,0.233,0.1,4,5,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,110,3,7,76,44,8.68,37,2,0.233,0.1,5,6,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,110,3,7,77,43,8.57,36,2,0.267,0.1,5,7,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,111,3,7,78,42,8.54,31,2,0.267,0.067,6,8,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,111,3,7,79,41,8.43,30,2,0.3,0.067,6,9,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,111,4,6,80,40,8.32,28,3,0.333,0.067,6,10,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,111,4,6,81,39,8.22,22,3,0.367,0.033,0,1,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,111,4,6,82,38,8.12,22,3,0.367,0.033,0,2,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,111,4,6,83,37,8.02,22,3,0.367,0.033,0,3,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,112,4,6,84,36,8.0,22,3,0.367,0.033,1,4,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,113,4,6,85,35,7.98,23,3,0.333,0.033,2,5,181
15,1,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Middle,113,4,6,86,34,7.88,22,3,0.367,0.033,2,6,181
